Date,Time,Hour,Day_of_Week,Month,Season,Location,Crime_Type,Severity,Arrest_Made,Population_Density,Weekend,Peak_Hours,Late_Night,Hour_Sin,Hour_Cos,DayOfWeek,Day_Sin,Day_Cos,Month_Sin,Month_Cos,Crime_Severity_Index,Location_Risk_Score,Risk_Time_Interaction,Severity_Density_Ratio,Location_Cluster,Location_Encoded,Crime_Type_Encoded,Day_of_Week_Encoded,Season_Encoded,Loc_Commercial District,Loc_Downtown,Loc_East District,Loc_Industrial Zone,Loc_North District,Loc_Residential Area,Loc_South District,Loc_Suburban Area,Loc_University Area,Loc_West District,Crime_Assault,Crime_Burglary,Crime_Cybercrime,Crime_Domestic Violence,Crime_Drug Offense,Crime_Fraud,Crime_Public Disorder,Crime_Robbery,Crime_Theft,Crime_Trespassing,Crime_Vandalism,Crime_Vehicle Theft,Risk_Score,Risk_Level,Risk_Level_Encoded
2024-03-21,16:00,16,Thursday,3,Spring,East District,Fraud,5,True,3424,False,False,False,-0.8660254037844385,-0.5000000000000004,1,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,1.5,1.3,0.0,1.4602803738317758,1,2,5,4,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.23333333333333334,Low,0
2023-01-05,17:00,17,Thursday,1,Winter,Commercial District,Vehicle Theft,4,True,7485,False,False,False,-0.9659258262890683,-0.25881904510252063,2,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,1.6,2.2,0.0,0.5344021376085504,1,0,11,4,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.2833333333333333,Low,0
2022-09-27,20:00,20,Tuesday,9,Autumn,North District,Assault,7,True,4294,False,True,False,-0.8660254037844386,0.5000000000000001,3,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,2.5,1.8,1.8,1.6301816488122964,1,4,0,5,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.39999999999999997,Low,0
2023-01-30,10:00,10,Monday,1,Winter,South District,Fraud,5,True,3922,False,False,False,0.49999999999999994,-0.8660254037844387,4,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,1.5,1.5,0.0,1.2748597654258031,1,6,5,1,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.25,Low,0
2023-01-20,02:00,2,Friday,1,Winter,South District,Vehicle Theft,6,False,3473,False,False,True,0.49999999999999994,0.8660254037844387,5,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1.6,1.5,0.0,1.7276130146847106,1,6,11,0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.275,Low,0
2025-01-07,12:00,12,Tuesday,1,Winter,Suburban Area,Assault,7,False,1762,False,False,False,1.2246467991473532e-16,-1.0,6,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,2.5,0.8,0.0,3.9727582292849033,1,7,0,5,3,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.24166666666666664,Low,0
2024-08-01,10:00,10,Thursday,8,Summer,North District,Theft,5,True,4330,False,False,False,0.49999999999999994,-0.8660254037844387,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,1.2,1.8,0.0,1.1547344110854503,1,4,8,4,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.275,Low,0
2024-11-03,23:00,23,Sunday,11,Autumn,Downtown,Theft,6,True,8631,True,True,False,-0.25881904510252157,0.9659258262890681,1,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,1.2,2.5,2.5,0.6951685783802571,2,1,8,3,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.48333333333333334,Medium,1
2022-11-21,15:00,15,Monday,11,Autumn,University Area,Fraud,6,True,6595,False,False,False,-0.7071067811865471,-0.7071067811865479,2,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,1.5,1.4,0.0,0.9097801364670205,1,8,5,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.26666666666666666,Low,0
2024-04-02,18:00,18,Tuesday,4,Spring,East District,Theft,4,False,3233,False,True,False,-1.0,-1.8369701987210297e-16,3,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,1.2,1.3,1.3,1.2372409526755335,1,2,8,5,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.2833333333333333,Low,0
2025-07-01,12:00,12,Tuesday,7,Summer,Downtown,Trespassing,2,True,8941,False,False,False,1.2246467991473532e-16,-1.0,4,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0.6,2.5,0.0,0.22368862543339668,2,1,9,5,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.25833333333333336,Low,0
2023-08-16,21:00,21,Wednesday,8,Summer,Downtown,Domestic Violence,9,True,8722,False,True,False,-0.7071067811865477,0.7071067811865474,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,2.8,2.5,2.5,1.0318734235267142,2,1,3,6,2,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5083333333333333,Medium,1
2023-06-13,16:00,16,Tuesday,6,Summer,Residential Area,Vandalism,4,False,2991,False,False,False,-0.8660254037844385,-0.5000000000000004,6,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.8,1.0,0.0,1.3373453694416582,1,5,10,5,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.18333333333333335,Low,0
2024-02-20,16:00,16,Tuesday,2,Winter,South District,Theft,4,False,3747,False,False,False,-0.8660254037844385,-0.5000000000000004,0,0.0,1.0,0.8660254037844386,0.5000000000000001,1.2,1.5,0.0,1.0675206832132373,1,6,8,5,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.225,Low,0
2024-04-06,11:00,11,Saturday,4,Spring,Downtown,Assault,8,True,8935,True,False,False,0.258819045102521,-0.9659258262890682,1,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,2.5,2.5,0.0,0.8953553441522104,2,1,0,2,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4583333333333333,Medium,1
2024-02-26,20:00,20,Monday,2,Winter,South District,Theft,3,True,3544,False,True,False,-0.8660254037844386,0.5000000000000001,2,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,1.2,1.5,1.5,0.8465011286681715,1,6,8,1,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.275,Low,0
2023-12-01,01:00,1,Friday,12,Winter,Industrial Zone,Vandalism,5,False,1380,False,False,True,0.25881904510252074,0.9659258262890683,3,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0.8,2.0,0.0,3.6231884057971016,0,3,10,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.29166666666666663,Low,0
2022-10-25,08:00,8,Tuesday,10,Autumn,North District,Vandalism,4,False,4409,False,False,False,0.8660254037844387,-0.4999999999999998,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0.8,1.8,0.0,0.9072352007257882,1,4,10,5,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.25,Low,0
2024-06-25,00:00,0,Tuesday,6,Summer,University Area,Vandalism,3,False,6479,False,False,True,0.0,1.0,5,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.8,1.4,0.0,0.4630344188918043,1,8,10,5,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.19166666666666665,Low,0
2025-03-08,13:00,13,Saturday,3,Spring,Commercial District,Robbery,7,True,7686,True,False,False,-0.2588190451025208,-0.9659258262890683,6,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,3.0,2.2,0.0,0.9107468123861566,1,0,7,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4083333333333333,Medium,1
2024-10-08,02:00,2,Tuesday,10,Autumn,Industrial Zone,Domestic Violence,10,False,1529,False,False,True,0.49999999999999994,0.8660254037844387,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,2.8,2.0,0.0,6.540222367560498,0,3,3,5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.41666666666666663,Medium,1
2024-02-07,06:00,6,Wednesday,2,Winter,North District,Theft,5,False,4665,False,False,False,1.0,6.123233995736766e-17,1,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,1.2,1.8,0.0,1.0718113612004287,1,4,8,6,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.275,Low,0
2025-01-07,00:00,0,Tuesday,1,Winter,Industrial Zone,Theft,5,False,1112,False,False,True,0.0,1.0,2,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,1.2,2.0,0.0,4.496402877697841,0,3,8,5,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.29166666666666663,Low,0
2023-10-09,17:00,17,Monday,10,Autumn,East District,Theft,4,False,3644,False,False,False,-0.9659258262890683,-0.25881904510252063,3,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,1.2,1.3,0.0,1.097694840834248,1,2,8,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.20833333333333334,Low,0
2023-03-27,05:00,5,Monday,3,Spring,Commercial District,Fraud,6,True,6824,False,False,True,0.9659258262890683,0.25881904510252074,4,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,1.5,2.2,0.0,0.8792497069167644,1,0,5,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.33333333333333337,Low,0
2023-01-12,05:00,5,Thursday,1,Winter,Residential Area,Theft,4,False,3138,False,False,True,0.9659258262890683,0.25881904510252074,5,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1.2,1.0,0.0,1.2746972594008923,1,5,8,4,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.18333333333333335,Low,0
2023-07-19,00:00,0,Wednesday,7,Summer,Downtown,Theft,6,False,8987,False,False,True,0.0,1.0,6,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,1.2,2.5,0.0,0.667631022588183,2,1,8,6,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.35833333333333334,Low,0
2025-06-02,20:00,20,Monday,6,Summer,Industrial Zone,Theft,5,False,1589,False,True,False,-0.8660254037844386,0.5000000000000001,0,0.0,1.0,1.2246467991473532e-16,-1.0,1.2,2.0,2.0,3.1466331025802394,0,3,8,1,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.36666666666666664,Low,0
2023-10-23,19:00,19,Monday,10,Autumn,Commercial District,Domestic Violence,7,True,7279,False,True,False,-0.9659258262890684,0.2588190451025203,1,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,2.8,2.2,2.2,0.9616705591427394,1,0,3,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.43333333333333335,Medium,1
2023-03-26,15:00,15,Sunday,3,Spring,Commercial District,Robbery,8,False,7153,True,False,False,-0.7071067811865471,-0.7071067811865479,2,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,3.0,2.2,0.0,1.1184118551656648,1,0,7,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.43333333333333335,Medium,1
2025-06-08,15:00,15,Sunday,6,Summer,University Area,Burglary,5,True,6565,True,False,False,-0.7071067811865471,-0.7071067811865479,3,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,1.8,1.4,0.0,0.7616146230007615,1,8,1,3,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0.29166666666666663,Low,0
2025-03-11,14:00,14,Tuesday,3,Spring,Commercial District,Theft,5,True,7507,False,False,False,-0.4999999999999997,-0.8660254037844388,4,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,1.2,2.2,0.0,0.666045024643666,1,0,8,5,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.30833333333333335,Low,0
2024-10-23,16:00,16,Wednesday,10,Autumn,Downtown,Domestic Violence,9,True,8438,False,False,False,-0.8660254037844385,-0.5000000000000004,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,2.8,2.5,0.0,1.0666034605356718,2,1,3,6,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.43333333333333335,Medium,1
2023-01-04,11:00,11,Wednesday,1,Winter,University Area,Vandalism,2,False,7264,False,False,False,0.258819045102521,-0.9659258262890682,6,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.8,1.4,0.0,0.2753303964757709,1,8,10,6,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.16666666666666666,Low,0
2025-03-12,20:00,20,Wednesday,3,Spring,Commercial District,Assault,7,True,7240,False,True,False,-0.8660254037844386,0.5000000000000001,0,0.0,1.0,1.0,6.123233995736766e-17,2.5,2.2,2.2,0.9668508287292817,1,0,0,6,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.43333333333333335,Medium,1
2025-08-24,05:00,5,Sunday,8,Summer,Downtown,Robbery,10,True,8905,True,False,True,0.9659258262890683,0.25881904510252074,1,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,3.0,2.5,0.0,1.1229646266142617,2,1,7,3,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5083333333333334,Medium,1
2023-10-10,08:00,8,Tuesday,10,Autumn,Industrial Zone,Robbery,10,True,787,False,False,False,0.8660254037844387,-0.4999999999999998,2,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,3.0,2.0,0.0,12.706480304955527,0,3,7,5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.41666666666666663,Medium,1
2024-01-31,18:00,18,Wednesday,1,Winter,West District,Fraud,4,True,4038,False,True,False,-1.0,-1.8369701987210297e-16,3,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,1.5,1.6,1.6,0.9905894006934125,1,9,5,6,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.30833333333333335,Low,0
2022-11-24,21:00,21,Thursday,11,Autumn,East District,Burglary,7,False,3817,False,True,False,-0.7071067811865477,0.7071067811865474,4,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,1.8,1.3,1.3,1.8339009693476551,1,2,1,4,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.35833333333333334,Low,0
2025-05-31,18:00,18,Saturday,5,Spring,East District,Theft,4,False,3203,True,True,False,-1.0,-1.8369701987210297e-16,5,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,1.2,1.3,1.3,1.248829222603809,1,2,8,2,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.3333333333333333,Low,0
2023-10-29,11:00,11,Sunday,10,Autumn,Suburban Area,Drug Offense,4,True,1900,True,False,False,0.258819045102521,-0.9659258262890682,6,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,2.0,0.8,0.0,2.1052631578947367,1,7,4,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.21666666666666667,Low,0
2023-05-18,09:00,9,Thursday,5,Spring,Industrial Zone,Theft,4,False,1682,False,False,False,0.7071067811865476,-0.7071067811865475,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,1.2,2.0,0.0,2.3781212841854935,0,3,8,4,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.26666666666666666,Low,0
2022-10-09,23:00,23,Sunday,10,Autumn,North District,Theft,6,False,4645,True,True,False,-0.25881904510252157,0.9659258262890681,1,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,1.2,1.8,1.8,1.2917115177610334,1,4,8,3,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.425,Medium,1
2022-10-09,20:00,20,Sunday,10,Autumn,North District,Theft,4,False,4131,True,True,False,-0.8660254037844386,0.5000000000000001,2,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,1.2,1.8,1.8,0.9682885499878964,1,4,8,3,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.375,Low,0
2023-11-11,17:00,17,Saturday,11,Autumn,South District,Assault,6,False,4217,True,False,False,-0.9659258262890683,-0.25881904510252063,3,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,2.5,1.5,0.0,1.4228124258951862,1,6,0,2,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.325,Low,0
2023-08-27,14:00,14,Sunday,8,Summer,North District,Theft,3,False,3921,True,False,False,-0.4999999999999997,-0.8660254037844388,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,1.2,1.8,0.0,0.7651109410864576,1,4,8,3,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.27499999999999997,Low,0
2022-12-01,15:00,15,Thursday,12,Winter,Industrial Zone,Vandalism,3,False,1532,False,False,False,-0.7071067811865471,-0.7071067811865479,5,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0.8,2.0,0.0,1.95822454308094,0,3,10,4,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.24166666666666664,Low,0
2022-12-06,19:00,19,Tuesday,12,Winter,North District,Vandalism,4,True,4528,False,True,False,-0.9659258262890684,0.2588190451025203,6,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0.8,1.8,1.8,0.88339222614841,1,4,10,5,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.325,Low,0
2024-01-26,15:00,15,Friday,1,Winter,Industrial Zone,Vandalism,5,True,1005,False,False,False,-0.7071067811865471,-0.7071067811865479,0,0.0,1.0,0.49999999999999994,0.8660254037844387,0.8,2.0,0.0,4.975124378109453,0,3,10,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.29166666666666663,Low,0
2024-07-30,20:00,20,Tuesday,7,Summer,South District,Robbery,7,True,4197,False,True,False,-0.8660254037844386,0.5000000000000001,1,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,3.0,1.5,1.5,1.6678579938050988,1,6,7,5,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.375,Low,0
2024-11-18,14:00,14,Monday,11,Autumn,East District,Burglary,7,True,3298,False,False,False,-0.4999999999999997,-0.8660254037844388,2,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,1.8,1.3,0.0,2.1224984839296543,1,2,1,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.2833333333333333,Low,0
2025-07-14,10:00,10,Monday,7,Summer,Industrial Zone,Burglary,7,False,1133,False,False,False,0.49999999999999994,-0.8660254037844387,3,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,1.8,2.0,0.0,6.17828773168579,0,3,1,1,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.3416666666666667,Low,0
2023-08-08,11:00,11,Tuesday,8,Summer,West District,Theft,3,True,3645,False,False,False,0.258819045102521,-0.9659258262890682,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,1.2,1.6,0.0,0.823045267489712,1,9,8,5,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.20833333333333331,Low,0
2025-05-18,09:00,9,Sunday,5,Spring,Commercial District,Assault,7,False,6954,True,False,False,0.7071067811865476,-0.7071067811865475,5,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,2.5,2.2,0.0,1.006614897900489,1,0,0,3,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4083333333333333,Medium,1
2023-01-09,20:00,20,Monday,1,Winter,Residential Area,Assault,8,True,2709,False,True,False,-0.8660254037844386,0.5000000000000001,6,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,2.5,1.0,1.0,2.9531192321889996,1,5,0,1,3,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.35833333333333334,Low,0
2024-06-04,15:00,15,Tuesday,6,Summer,Downtown,Assault,7,True,8214,False,False,False,-0.7071067811865471,-0.7071067811865479,0,0.0,1.0,1.2246467991473532e-16,-1.0,2.5,2.5,0.0,0.8522035549062575,2,1,0,5,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.3833333333333333,Low,0
2024-04-02,12:00,12,Tuesday,4,Spring,East District,Assault,6,True,3920,False,False,False,1.2246467991473532e-16,-1.0,1,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,2.5,1.3,0.0,1.530612244897959,1,2,0,5,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2583333333333333,Low,0
2023-11-29,14:00,14,Wednesday,11,Autumn,Downtown,Trespassing,2,True,8934,False,False,False,-0.4999999999999997,-0.8660254037844388,2,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0.6,2.5,0.0,0.22386389075442134,2,1,9,6,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.25833333333333336,Low,0
2023-03-04,12:00,12,Saturday,3,Spring,East District,Assault,7,False,3377,True,False,False,1.2246467991473532e-16,-1.0,3,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,2.5,1.3,0.0,2.07284572105419,1,2,0,2,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.3333333333333333,Low,0
2022-12-06,21:00,21,Tuesday,12,Winter,West District,Assault,8,True,4225,False,True,False,-0.7071067811865477,0.7071067811865474,4,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,2.5,1.6,1.6,1.8934911242603552,1,9,0,5,3,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0.4083333333333334,Medium,1
2022-10-15,19:00,19,Saturday,10,Autumn,South District,Theft,4,False,4242,True,True,False,-0.9659258262890684,0.2588190451025203,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1.2,1.5,1.5,0.9429514380009429,1,6,8,2,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.35,Low,0
2024-01-13,20:00,20,Saturday,1,Winter,South District,Vandalism,3,True,4030,True,True,False,-0.8660254037844386,0.5000000000000001,6,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.8,1.5,1.5,0.7444168734491314,1,6,10,2,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.325,Low,0
2023-12-17,18:00,18,Sunday,12,Winter,Residential Area,Burglary,7,True,2389,True,True,False,-1.0,-1.8369701987210297e-16,0,0.0,1.0,-2.4492935982947064e-16,1.0,1.8,1.0,1.0,2.9300962745918797,1,5,1,3,3,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.3833333333333333,Low,0
2024-12-06,15:00,15,Friday,12,Winter,Suburban Area,Vandalism,2,False,2509,False,False,False,-0.7071067811865471,-0.7071067811865479,1,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0.8,0.8,0.0,0.7971303308090874,1,7,10,0,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.11666666666666667,Low,0
2023-03-05,09:00,9,Sunday,3,Spring,South District,Vehicle Theft,4,False,3765,True,False,False,0.7071067811865476,-0.7071067811865475,2,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,1.6,1.5,0.0,1.0624169986719787,1,6,11,3,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.275,Low,0
2025-01-16,16:00,16,Thursday,1,Winter,Suburban Area,Robbery,7,True,2473,False,False,False,-0.8660254037844385,-0.5000000000000004,3,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,3.0,0.8,0.0,2.8305701577031948,1,7,7,4,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.24166666666666664,Low,0
2023-11-17,08:00,8,Friday,11,Autumn,Residential Area,Fraud,6,False,3083,False,False,False,0.8660254037844387,-0.4999999999999998,4,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,1.5,1.0,0.0,1.9461563412260783,1,5,5,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.23333333333333334,Low,0
2024-10-08,19:00,19,Tuesday,10,Autumn,Suburban Area,Burglary,6,True,2554,False,True,False,-0.9659258262890684,0.2588190451025203,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1.8,0.8,0.8,2.3492560689115116,1,7,1,5,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.2916666666666667,Low,0
2024-05-04,18:00,18,Saturday,5,Spring,South District,Assault,6,True,4005,True,True,False,-1.0,-1.8369701987210297e-16,6,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,2.5,1.5,1.5,1.4981273408239701,1,6,0,2,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4,Low,0
2024-05-23,20:00,20,Thursday,5,Spring,Industrial Zone,Theft,6,True,1343,False,True,False,-0.8660254037844386,0.5000000000000001,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,1.2,2.0,2.0,4.467609828741623,0,3,8,4,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.39166666666666666,Low,0
